Start date;End date;Spot-Prices (€/MWh);Solarpark Inden CF (West);Solarpark Weesow-Willmersdorf (East);Solarpark Lauingen (Helmeringen 1, 2 und 3) (South);Solarpark Eggebek (North)
16.01.2025 23:00;17.01.2025 00:00;123,75;0;0;0;0
17.01.2025 00:00;17.01.2025 01:00;118,87;0;0;0;0
17.01.2025 01:00;17.01.2025 02:00;118,39;0;0;0;0
17.01.2025 02:00;17.01.2025 03:00;115,71;0;0;0;0
17.01.2025 03:00;17.01.2025 04:00;114,72;0;0;0;0
17.01.2025 04:00;17.01.2025 05:00;115,48;0;0;0;0
17.01.2025 05:00;17.01.2025 06:00;122,16;0;0;0;0
17.01.2025 06:00;17.01.2025 07:00;140,8;0;0;0;0
17.01.2025 07:00;17.01.2025 08:00;175,01;0;0,006;0,026;0
17.01.2025 08:00;17.01.2025 09:00;208,13;0,1;0,059;0,122;0,011
17.01.2025 09:00;17.01.2025 10:00;175,34;0,282;0,13;0,226;0,048
17.01.2025 10:00;17.01.2025 11:00;158;0,526;0,191;0,313;0,093
17.01.2025 11:00;17.01.2025 12:00;140,73;0,577;0,209;0,408;0,131
17.01.2025 12:00;17.01.2025 13:00;126,44;0,548;0,199;0,415;0,13
17.01.2025 13:00;17.01.2025 14:00;124,03;0,45;0,159;0,353;0,083
17.01.2025 14:00;17.01.2025 15:00;132,99;0,266;0,047;0,118;0,018
17.01.2025 15:00;17.01.2025 16:00;151,98;0,046;0;0,001;0
17.01.2025 16:00;17.01.2025 17:00;170,21;0;0;0;0
17.01.2025 17:00;17.01.2025 18:00;178,79;0;0;0;0
17.01.2025 18:00;17.01.2025 19:00;179,92;0;0;0;0
17.01.2025 19:00;17.01.2025 20:00;174,22;0;0;0;0
17.01.2025 20:00;17.01.2025 21:00;157,91;0;0;0;0
17.01.2025 21:00;17.01.2025 22:00;145;0;0;0;0
17.01.2025 22:00;17.01.2025 23:00;139,97;0;0;0;0
17.01.2025 23:00;18.01.2025 00:00;126,84;0;0;0;0
18.01.2025 00:00;18.01.2025 01:00;125,29;0;0;0;0
18.01.2025 01:00;18.01.2025 02:00;121,05;0;0;0;0
18.01.2025 02:00;18.01.2025 03:00;120,98;0;0;0;0
18.01.2025 03:00;18.01.2025 04:00;118,85;0;0;0;0
18.01.2025 04:00;18.01.2025 05:00;116,46;0;0;0;0
18.01.2025 05:00;18.01.2025 06:00;119,77;0;0;0;0
18.01.2025 06:00;18.01.2025 07:00;119,75;0;0;0;0
18.01.2025 07:00;18.01.2025 08:00;133,39;0,005;0,037;0,059;0
18.01.2025 08:00;18.01.2025 09:00;145,63;0,186;0,168;0,283;0,011
18.01.2025 09:00;18.01.2025 10:00;144,1;0,435;0,328;0,548;0,041
18.01.2025 10:00;18.01.2025 11:00;131,21;0,547;0,391;0,638;0,092
18.01.2025 11:00;18.01.2025 12:00;121,56;0,58;0,425;0,648;0,186
18.01.2025 12:00;18.01.2025 13:00;118,87;0,547;0,392;0,594;0,195
18.01.2025 13:00;18.01.2025 14:00;115,01;0,446;0,267;0,472;0,157
18.01.2025 14:00;18.01.2025 15:00;119,32;0,265;0,082;0,267;0,062
18.01.2025 15:00;18.01.2025 16:00;133,32;0,047;0;0,029;0
18.01.2025 16:00;18.01.2025 17:00;149,71;0;0;0;0
18.01.2025 17:00;18.01.2025 18:00;164,59;0;0;0;0
18.01.2025 18:00;18.01.2025 19:00;167,57;0;0;0;0
18.01.2025 19:00;18.01.2025 20:00;167,85;0;0;0;0
18.01.2025 20:00;18.01.2025 21:00;156,12;0;0;0;0
18.01.2025 21:00;18.01.2025 22:00;143,42;0;0;0;0
18.01.2025 22:00;18.01.2025 23:00;136,4;0;0;0;0
18.01.2025 23:00;19.01.2025 00:00;129,36;0;0;0;0
19.01.2025 00:00;19.01.2025 01:00;129,73;0;0;0;0
19.01.2025 01:00;19.01.2025 02:00;124,2;0;0;0;0
19.01.2025 02:00;19.01.2025 03:00;123,05;0;0;0;0
19.01.2025 03:00;19.01.2025 04:00;121,24;0;0;0;0
19.01.2025 04:00;19.01.2025 05:00;120,18;0;0;0;0
19.01.2025 05:00;19.01.2025 06:00;120;0;0;0;0
19.01.2025 06:00;19.01.2025 07:00;121,57;0;0;0;0
19.01.2025 07:00;19.01.2025 08:00;123,33;0,015;0,059;0,062;0,005
19.01.2025 08:00;19.01.2025 09:00;123,6;0,239;0,262;0,227;0,195
19.01.2025 09:00;19.01.2025 10:00;125,16;0,436;0,463;0,454;0,39
19.01.2025 10:00;19.01.2025 11:00;125,19;0,545;0,538;0,596;0,483
19.01.2025 11:00;19.01.2025 12:00;121,56;0,576;0,533;0,603;0,5
19.01.2025 12:00;19.01.2025 13:00;112,25;0,538;0,461;0,545;0,445
19.01.2025 13:00;19.01.2025 14:00;107,51;0,425;0,313;0,419;0,317
19.01.2025 14:00;19.01.2025 15:00;116,81;0,233;0,097;0,217;0,118
19.01.2025 15:00;19.01.2025 16:00;126,29;0,033;0;0,019;0
19.01.2025 16:00;19.01.2025 17:00;140,15;0;0;0;0
19.01.2025 17:00;19.01.2025 18:00;149,67;0;0;0;0
19.01.2025 18:00;19.01.2025 19:00;159,04;0;0;0;0
19.01.2025 19:00;19.01.2025 20:00;156,6;0;0;0;0
19.01.2025 20:00;19.01.2025 21:00;149,06;0;0;0;0
19.01.2025 21:00;19.01.2025 22:00;139,26;0;0;0;0
19.01.2025 22:00;19.01.2025 23:00;130,99;0;0;0;0
19.01.2025 23:00;20.01.2025 00:00;122,94;0;0;0;0
20.01.2025 00:00;20.01.2025 01:00;122,27;0;0;0;0
20.01.2025 01:00;20.01.2025 02:00;119,44;0;0;0;0
20.01.2025 02:00;20.01.2025 03:00;116,56;0;0;0;0
20.01.2025 03:00;20.01.2025 04:00;114,41;0;0;0;0
20.01.2025 04:00;20.01.2025 05:00;115,45;0;0;0;0
20.01.2025 05:00;20.01.2025 06:00;127,54;0;0;0;0
20.01.2025 06:00;20.01.2025 07:00;161,71;0;0;0;0
20.01.2025 07:00;20.01.2025 08:00;276,48;0;0,101;0,094;0
20.01.2025 08:00;20.01.2025 09:00;431,99;0,062;0,293;0,3;0,038
20.01.2025 09:00;20.01.2025 10:00;291,7;0,191;0,427;0,495;0,091
20.01.2025 10:00;20.01.2025 11:00;236,29;0,366;0,488;0,579;0,121
20.01.2025 11:00;20.01.2025 12:00;187,48;0,45;0,464;0,542;0,111
20.01.2025 12:00;20.01.2025 13:00;176;0,444;0,346;0,4;0,09
20.01.2025 13:00;20.01.2025 14:00;171,39;0,372;0,18;0,242;0,034
20.01.2025 14:00;20.01.2025 15:00;191,85;0,208;0,035;0,105;0,004
20.01.2025 15:00;20.01.2025 16:00;277,17;0,03;0;0,009;0
20.01.2025 16:00;20.01.2025 17:00;402,12;0;0;0;0
20.01.2025 17:00;20.01.2025 18:00;583,4;0;0;0;0
20.01.2025 18:00;20.01.2025 19:00;473,28;0;0;0;0
20.01.2025 19:00;20.01.2025 20:00;295,57;0;0;0;0
20.01.2025 20:00;20.01.2025 21:00;220;0;0;0;0
20.01.2025 21:00;20.01.2025 22:00;170;0;0;0;0
20.01.2025 22:00;20.01.2025 23:00;152,51;0;0;0;0
20.01.2025 23:00;21.01.2025 00:00;137,98;0;0;0;0
21.01.2025 00:00;21.01.2025 01:00;127,52;0;0;0;0
21.01.2025 01:00;21.01.2025 02:00;121,65;0;0;0;0
21.01.2025 02:00;21.01.2025 03:00;116,67;0;0;0;0
21.01.2025 03:00;21.01.2025 04:00;113,86;0;0;0;0
21.01.2025 04:00;21.01.2025 05:00;113,54;0;0;0;0
21.01.2025 05:00;21.01.2025 06:00;122,34;0;0;0;0
21.01.2025 06:00;21.01.2025 07:00;142,2;0;0;0;0
21.01.2025 07:00;21.01.2025 08:00;190,06;0,007;0,003;0,037;0
21.01.2025 08:00;21.01.2025 09:00;248,32;0,122;0,041;0,132;0,01
21.01.2025 09:00;21.01.2025 10:00;211,68;0,283;0,113;0,299;0,04
21.01.2025 10:00;21.01.2025 11:00;198,05;0,427;0,271;0,51;0,077
21.01.2025 11:00;21.01.2025 12:00;161,5;0,469;0,338;0,572;0,097
21.01.2025 12:00;21.01.2025 13:00;147,44;0,445;0,308;0,529;0,076
21.01.2025 13:00;21.01.2025 14:00;142,83;0,341;0,206;0,411;0,033
21.01.2025 14:00;21.01.2025 15:00;150,05;0,177;0,059;0,218;0
21.01.2025 15:00;21.01.2025 16:00;173,43;0,02;0;0,025;0
21.01.2025 16:00;21.01.2025 17:00;212,13;0;0;0;0
21.01.2025 17:00;21.01.2025 18:00;301,15;0;0;0;0
21.01.2025 18:00;21.01.2025 19:00;251,93;0;0;0;0
21.01.2025 19:00;21.01.2025 20:00;202,68;0;0;0;0
21.01.2025 20:00;21.01.2025 21:00;174,84;0;0;0;0
21.01.2025 21:00;21.01.2025 22:00;155,19;0;0;0;0
21.01.2025 22:00;21.01.2025 23:00;138,6;0;0;0;0
21.01.2025 23:00;22.01.2025 00:00;125,29;0;0;0;0
22.01.2025 00:00;22.01.2025 01:00;128;0;0;0;0
22.01.2025 01:00;22.01.2025 02:00;125,06;0;0;0;0
22.01.2025 02:00;22.01.2025 03:00;122,22;0;0;0;0
22.01.2025 03:00;22.01.2025 04:00;121,66;0;0;0;0
22.01.2025 04:00;22.01.2025 05:00;123,16;0;0;0;0
22.01.2025 05:00;22.01.2025 06:00;128,32;0;0;0;0
22.01.2025 06:00;22.01.2025 07:00;156,92;0;0;0;0
22.01.2025 07:00;22.01.2025 08:00;208,25;0;0,029;0,03;0
22.01.2025 08:00;22.01.2025 09:00;238,6;0,054;0,159;0,113;0,031
22.01.2025 09:00;22.01.2025 10:00;199,41;0,167;0,298;0,221;0,084
22.01.2025 10:00;22.01.2025 11:00;179,06;0,287;0,278;0,293;0,099
22.01.2025 11:00;22.01.2025 12:00;172,94;0,222;0,217;0,335;0,092
22.01.2025 12:00;22.01.2025 13:00;165;0,13;0,144;0,38;0,068
22.01.2025 13:00;22.01.2025 14:00;170;0,133;0,072;0,301;0,032
22.01.2025 14:00;22.01.2025 15:00;179,92;0,06;0,016;0,158;0,007
22.01.2025 15:00;22.01.2025 16:00;195,67;0;0;0,009;0
22.01.2025 16:00;22.01.2025 17:00;199,04;0;0;0;0
22.01.2025 17:00;22.01.2025 18:00;208,99;0;0;0;0
22.01.2025 18:00;22.01.2025 19:00;180,43;0;0;0;0
22.01.2025 19:00;22.01.2025 20:00;167,08;0;0;0;0
22.01.2025 20:00;22.01.2025 21:00;134,49;0;0;0;0
22.01.2025 21:00;22.01.2025 22:00;127,78;0;0;0;0
22.01.2025 22:00;22.01.2025 23:00;128,09;0;0;0;0
22.01.2025 23:00;23.01.2025 00:00;114,68;0;0;0;0
23.01.2025 00:00;23.01.2025 01:00;113,7;0;0;0;0
23.01.2025 01:00;23.01.2025 02:00;108,88;0;0;0;0
23.01.2025 02:00;23.01.2025 03:00;105,58;0;0;0;0
23.01.2025 03:00;23.01.2025 04:00;100,01;0;0;0;0
23.01.2025 04:00;23.01.2025 05:00;97,59;0;0;0;0
23.01.2025 05:00;23.01.2025 06:00;100,01;0;0;0;0
23.01.2025 06:00;23.01.2025 07:00;106,41;0;0;0;0
23.01.2025 07:00;23.01.2025 08:00;136,6;0;0;0;0
23.01.2025 08:00;23.01.2025 09:00;159,03;0,01;0,001;0,009;0
23.01.2025 09:00;23.01.2025 10:00;155,42;0,043;0,011;0,062;0,019
23.01.2025 10:00;23.01.2025 11:00;130,94;0,131;0,036;0,25;0,07
23.01.2025 11:00;23.01.2025 12:00;116,1;0,231;0,035;0,346;0,119
23.01.2025 12:00;23.01.2025 13:00;94,93;0,117;0,021;0,371;0,105
23.01.2025 13:00;23.01.2025 14:00;88,56;0,076;0,024;0,265;0,054
23.01.2025 14:00;23.01.2025 15:00;85,86;0,076;0,003;0,119;0,018
23.01.2025 15:00;23.01.2025 16:00;89,8;0,013;0;0,005;0
23.01.2025 16:00;23.01.2025 17:00;89,87;0;0;0;0
23.01.2025 17:00;23.01.2025 18:00;106,75;0;0;0;0
23.01.2025 18:00;23.01.2025 19:00;112;0;0;0;0
23.01.2025 19:00;23.01.2025 20:00;101,87;0;0;0;0
23.01.2025 20:00;23.01.2025 21:00;86,36;0;0;0;0
23.01.2025 21:00;23.01.2025 22:00;74,28;0;0;0;0
23.01.2025 22:00;23.01.2025 23:00;75,68;0;0;0;0
23.01.2025 23:00;24.01.2025 00:00;58,23;0;0;0;0
24.01.2025 00:00;24.01.2025 01:00;69,03;0;0;0;0
24.01.2025 01:00;24.01.2025 02:00;58,16;0;0;0;0
24.01.2025 02:00;24.01.2025 03:00;45,05;0;0;0;0
24.01.2025 03:00;24.01.2025 04:00;40,6;0;0;0;0
24.01.2025 04:00;24.01.2025 05:00;50,17;0;0;0;0
24.01.2025 05:00;24.01.2025 06:00;73,2;0;0;0;0
24.01.2025 06:00;24.01.2025 07:00;85,44;0;0;0;0
24.01.2025 07:00;24.01.2025 08:00;109,16;0;0,02;0,049;0
24.01.2025 08:00;24.01.2025 09:00;116,23;0,019;0,144;0,221;0,001
24.01.2025 09:00;24.01.2025 10:00;96,34;0,073;0,347;0,327;0,013
24.01.2025 10:00;24.01.2025 11:00;88,9;0,091;0,36;0,387;0,032
24.01.2025 11:00;24.01.2025 12:00;78,44;0,039;0,365;0,507;0,018
24.01.2025 12:00;24.01.2025 13:00;76,48;0,025;0,265;0,518;0,008
24.01.2025 13:00;24.01.2025 14:00;74,69;0,024;0,072;0,385;0,001
24.01.2025 14:00;24.01.2025 15:00;74,51;0,017;0,003;0,161;0
24.01.2025 15:00;24.01.2025 16:00;74,51;0;0;0,007;0
24.01.2025 16:00;24.01.2025 17:00;75,25;0;0;0;0
24.01.2025 17:00;24.01.2025 18:00;83,02;0;0;0;0
24.01.2025 18:00;24.01.2025 19:00;88,59;0;0;0;0
24.01.2025 19:00;24.01.2025 20:00;91,78;0;0;0;0
24.01.2025 20:00;24.01.2025 21:00;84,99;0;0;0;0
24.01.2025 21:00;24.01.2025 22:00;80,79;0;0;0;0
24.01.2025 22:00;24.01.2025 23:00;91,97;0;0;0;0
24.01.2025 23:00;25.01.2025 00:00;86,29;0;0;0;0
25.01.2025 00:00;25.01.2025 01:00;59,04;0;0;0;0
25.01.2025 01:00;25.01.2025 02:00;64,96;0;0;0;0
25.01.2025 02:00;25.01.2025 03:00;63,55;0;0;0;0
25.01.2025 03:00;25.01.2025 04:00;67,17;0;0;0;0
25.01.2025 04:00;25.01.2025 05:00;76,77;0;0;0;0
25.01.2025 05:00;25.01.2025 06:00;76,89;0;0;0;0
25.01.2025 06:00;25.01.2025 07:00;79,32;0;0;0;0
25.01.2025 07:00;25.01.2025 08:00;76,89;0;0,005;0,003;0
25.01.2025 08:00;25.01.2025 09:00;88,99;0,012;0,023;0,034;0
25.01.2025 09:00;25.01.2025 10:00;87,31;0,114;0,043;0,087;0,011
25.01.2025 10:00;25.01.2025 11:00;86,32;0,171;0,167;0,18;0,03
25.01.2025 11:00;25.01.2025 12:00;88,15;0,054;0,27;0,281;0,074
25.01.2025 12:00;25.01.2025 13:00;82,55;0,063;0,183;0,437;0,056
25.01.2025 13:00;25.01.2025 14:00;81,98;0,047;0,2;0,406;0,04
25.01.2025 14:00;25.01.2025 15:00;89;0,021;0,042;0,197;0,034
25.01.2025 15:00;25.01.2025 16:00;111,07;0;0;0,015;0
25.01.2025 16:00;25.01.2025 17:00;132,97;0;0;0;0
25.01.2025 17:00;25.01.2025 18:00;145,85;0;0;0;0
25.01.2025 18:00;25.01.2025 19:00;151;0;0;0;0
25.01.2025 19:00;25.01.2025 20:00;147,53;0;0;0;0
25.01.2025 20:00;25.01.2025 21:00;137,6;0;0;0;0
25.01.2025 21:00;25.01.2025 22:00;134,61;0;0;0;0
25.01.2025 22:00;25.01.2025 23:00;132,26;0;0;0;0
25.01.2025 23:00;26.01.2025 00:00;122,03;0;0;0;0
26.01.2025 00:00;26.01.2025 01:00;126,21;0;0;0;0
26.01.2025 01:00;26.01.2025 02:00;115,79;0;0;0;0
26.01.2025 02:00;26.01.2025 03:00;111,3;0;0;0;0
26.01.2025 03:00;26.01.2025 04:00;106,85;0;0;0;0
26.01.2025 04:00;26.01.2025 05:00;105,43;0;0;0;0
26.01.2025 05:00;26.01.2025 06:00;107,86;0;0;0;0
26.01.2025 06:00;26.01.2025 07:00;110,6;0;0;0;0
26.01.2025 07:00;26.01.2025 08:00;117,62;0;0,009;0,009;0
26.01.2025 08:00;26.01.2025 09:00;124,17;0,031;0,043;0,071;0,009
26.01.2025 09:00;26.01.2025 10:00;121,97;0,081;0,042;0,138;0,029
26.01.2025 10:00;26.01.2025 11:00;105,51;0,153;0,053;0,193;0,09
26.01.2025 11:00;26.01.2025 12:00;102,57;0,433;0,06;0,417;0,127
26.01.2025 12:00;26.01.2025 13:00;96,73;0,478;0,043;0,501;0,257
26.01.2025 13:00;26.01.2025 14:00;90,02;0,326;0,021;0,444;0,258
26.01.2025 14:00;26.01.2025 15:00;92,52;0,097;0,003;0,269;0,09
26.01.2025 15:00;26.01.2025 16:00;111,63;0,008;0;0,044;0
26.01.2025 16:00;26.01.2025 17:00;125,92;0;0;0;0
26.01.2025 17:00;26.01.2025 18:00;132,77;0;0;0;0
26.01.2025 18:00;26.01.2025 19:00;118,94;0;0;0;0
26.01.2025 19:00;26.01.2025 20:00;90,32;0;0;0;0
26.01.2025 20:00;26.01.2025 21:00;78,93;0;0;0;0
26.01.2025 21:00;26.01.2025 22:00;68,26;0;0;0;0
26.01.2025 22:00;26.01.2025 23:00;49,25;0;0;0;0
26.01.2025 23:00;27.01.2025 00:00;23,89;0;0;0;0
27.01.2025 00:00;27.01.2025 01:00;40,14;0;0;0;0
27.01.2025 01:00;27.01.2025 02:00;35,26;0;0;0;0
27.01.2025 02:00;27.01.2025 03:00;26,38;0;0;0;0
27.01.2025 03:00;27.01.2025 04:00;14,07;0;0;0;0
27.01.2025 04:00;27.01.2025 05:00;10,1;0;0;0;0
27.01.2025 05:00;27.01.2025 06:00;21,52;0;0;0;0
27.01.2025 06:00;27.01.2025 07:00;34,1;0;0;0;0
27.01.2025 07:00;27.01.2025 08:00;56,99;0,009;0;0,017;0
27.01.2025 08:00;27.01.2025 09:00;71,76;0,129;0,009;0,053;0,006
27.01.2025 09:00;27.01.2025 10:00;62,96;0,421;0,031;0,065;0,021
27.01.2025 10:00;27.01.2025 11:00;45,57;0,523;0,041;0,104;0,058
27.01.2025 11:00;27.01.2025 12:00;40,11;0,557;0,079;0,238;0,07
27.01.2025 12:00;27.01.2025 13:00;35,66;0,505;0,091;0,162;0,211
27.01.2025 13:00;27.01.2025 14:00;38,37;0,376;0,153;0,023;0,281
27.01.2025 14:00;27.01.2025 15:00;53,95;0,211;0,066;0,018;0,114
27.01.2025 15:00;27.01.2025 16:00;86,79;0,042;0;0,003;0
27.01.2025 16:00;27.01.2025 17:00;102,46;0;0;0;0
27.01.2025 17:00;27.01.2025 18:00;118,56;0;0;0;0
27.01.2025 18:00;27.01.2025 19:00;118,67;0;0;0;0
27.01.2025 19:00;27.01.2025 20:00;100,05;0;0;0;0
27.01.2025 20:00;27.01.2025 21:00;94,07;0;0;0;0
27.01.2025 21:00;27.01.2025 22:00;85,08;0;0;0;0
27.01.2025 22:00;27.01.2025 23:00;82,26;0;0;0;0
27.01.2025 23:00;28.01.2025 00:00;69,28;0;0;0;0
28.01.2025 00:00;28.01.2025 01:00;76,92;0;0;0;0
28.01.2025 01:00;28.01.2025 02:00;71,53;0;0;0;0
28.01.2025 02:00;28.01.2025 03:00;57,33;0;0;0;0
28.01.2025 03:00;28.01.2025 04:00;69,28;0;0;0;0
28.01.2025 04:00;28.01.2025 05:00;76,92;0;0;0;0
28.01.2025 05:00;28.01.2025 06:00;77,59;0;0;0;0
28.01.2025 06:00;28.01.2025 07:00;98,22;0;0;0;0
28.01.2025 07:00;28.01.2025 08:00;125,45;0,007;0,003;0,011;0,007
28.01.2025 08:00;28.01.2025 09:00;147,5;0,108;0,018;0,071;0,066
28.01.2025 09:00;28.01.2025 10:00;135,3;0,271;0,029;0,122;0,297
28.01.2025 10:00;28.01.2025 11:00;120,53;0,393;0,042;0,101;0,436
28.01.2025 11:00;28.01.2025 12:00;116,34;0,422;0,08;0,076;0,405
28.01.2025 12:00;28.01.2025 13:00;114,75;0,343;0,098;0,067;0,358
28.01.2025 13:00;28.01.2025 14:00;117,39;0,171;0,075;0,051;0,259
28.01.2025 14:00;28.01.2025 15:00;121,33;0,077;0,029;0,026;0,111
28.01.2025 15:00;28.01.2025 16:00;139,91;0,012;0;0;0
28.01.2025 16:00;28.01.2025 17:00;147;0;0;0;0
28.01.2025 17:00;28.01.2025 18:00;149,6;0;0;0;0
28.01.2025 18:00;28.01.2025 19:00;134,94;0;0;0;0
28.01.2025 19:00;28.01.2025 20:00;128,9;0;0;0;0
28.01.2025 20:00;28.01.2025 21:00;94,76;0;0;0;0
28.01.2025 21:00;28.01.2025 22:00;87,26;0;0;0;0
28.01.2025 22:00;28.01.2025 23:00;79,8;0;0;0;0
28.01.2025 23:00;29.01.2025 00:00;64,43;0;0;0;0
29.01.2025 00:00;29.01.2025 01:00;87,72;0;0;0;0
29.01.2025 01:00;29.01.2025 02:00;83,39;0;0;0;0
29.01.2025 02:00;29.01.2025 03:00;78,16;0;0;0;0
29.01.2025 03:00;29.01.2025 04:00;75,64;0;0;0;0
29.01.2025 04:00;29.01.2025 05:00;79,01;0;0;0;0
29.01.2025 05:00;29.01.2025 06:00;86,98;0;0;0;0
29.01.2025 06:00;29.01.2025 07:00;93,14;0;0;0;0
29.01.2025 07:00;29.01.2025 08:00;141,42;0,006;0,008;0,046;0
29.01.2025 08:00;29.01.2025 09:00;142,54;0,067;0,083;0,11;0,008
29.01.2025 09:00;29.01.2025 10:00;130,45;0,11;0,14;0,206;0,024
29.01.2025 10:00;29.01.2025 11:00;105,05;0,281;0,207;0,364;0,031
29.01.2025 11:00;29.01.2025 12:00;89,25;0,411;0,261;0,433;0,026
29.01.2025 12:00;29.01.2025 13:00;85;0,379;0,229;0,432;0,018
29.01.2025 13:00;29.01.2025 14:00;85,53;0,234;0,08;0,338;0,008
29.01.2025 14:00;29.01.2025 15:00;87,67;0,116;0,02;0,157;0
29.01.2025 15:00;29.01.2025 16:00;102,75;0,023;0;0,015;0
29.01.2025 16:00;29.01.2025 17:00;132,66;0;0;0;0
29.01.2025 17:00;29.01.2025 18:00;149,57;0;0;0;0
29.01.2025 18:00;29.01.2025 19:00;150,09;0;0;0;0
29.01.2025 19:00;29.01.2025 20:00;146,3;0;0;0;0
29.01.2025 20:00;29.01.2025 21:00;131,95;0;0;0;0
29.01.2025 21:00;29.01.2025 22:00;119,65;0;0;0;0
29.01.2025 22:00;29.01.2025 23:00;111,99;0;0;0;0
29.01.2025 23:00;30.01.2025 00:00;99,33;0;0;0;0
30.01.2025 00:00;30.01.2025 01:00;92,41;0;0;0;0
30.01.2025 01:00;30.01.2025 02:00;92,43;0;0;0;0
30.01.2025 02:00;30.01.2025 03:00;93,33;0;0;0;0
30.01.2025 03:00;30.01.2025 04:00;92,95;0;0;0;0
30.01.2025 04:00;30.01.2025 05:00;92,43;0;0;0;0
30.01.2025 05:00;30.01.2025 06:00;108,65;0;0;0;0
30.01.2025 06:00;30.01.2025 07:00;139,83;0;0;0;0
30.01.2025 07:00;30.01.2025 08:00;152,64;0;0,014;0,012;0
30.01.2025 08:00;30.01.2025 09:00;160,3;0,018;0,073;0,051;0,023
30.01.2025 09:00;30.01.2025 10:00;151,51;0,035;0,132;0,093;0,071
30.01.2025 10:00;30.01.2025 11:00;135,09;0,059;0,133;0,113;0,109
30.01.2025 11:00;30.01.2025 12:00;123,25;0,078;0,137;0,122;0,082
30.01.2025 12:00;30.01.2025 13:00;115,89;0,068;0,072;0,133;0,051
30.01.2025 13:00;30.01.2025 14:00;113,3;0,041;0,022;0,171;0,028
30.01.2025 14:00;30.01.2025 15:00;129,41;0,014;0,003;0,151;0,009
30.01.2025 15:00;30.01.2025 16:00;153,22;0;0;0,034;0
30.01.2025 16:00;30.01.2025 17:00;160,87;0;0;0;0
30.01.2025 17:00;30.01.2025 18:00;180,36;0;0;0;0
30.01.2025 18:00;30.01.2025 19:00;176,58;0;0;0;0
30.01.2025 19:00;30.01.2025 20:00;161,28;0;0;0;0
30.01.2025 20:00;30.01.2025 21:00;150,2;0;0;0;0
30.01.2025 21:00;30.01.2025 22:00;134,17;0;0;0;0
30.01.2025 22:00;30.01.2025 23:00;126,46;0;0;0;0
30.01.2025 23:00;31.01.2025 00:00;120,2;0;0;0;0
31.01.2025 00:00;31.01.2025 01:00;120;0;0;0;0
31.01.2025 01:00;31.01.2025 02:00;117,08;0;0;0;0
31.01.2025 02:00;31.01.2025 03:00;113,89;0;0;0;0
31.01.2025 03:00;31.01.2025 04:00;113,12;0;0;0;0
31.01.2025 04:00;31.01.2025 05:00;115,98;0;0;0;0
31.01.2025 05:00;31.01.2025 06:00;120,74;0;0;0;0
31.01.2025 06:00;31.01.2025 07:00;131,87;0;0;0;0
31.01.2025 07:00;31.01.2025 08:00;157,97;0,005;0;0,058;0
31.01.2025 08:00;31.01.2025 09:00;163,7;0,066;0,013;0,223;0,037
31.01.2025 09:00;31.01.2025 10:00;154,82;0,211;0,07;0,488;0,091
31.01.2025 10:00;31.01.2025 11:00;130,1;0,331;0,295;0,572;0,127
31.01.2025 11:00;31.01.2025 12:00;126,2;0,358;0,317;0,632;0,143
31.01.2025 12:00;31.01.2025 13:00;120,06;0,314;0,157;0,578;0,13
31.01.2025 13:00;31.01.2025 14:00;121,19;0,225;0,07;0,458;0,113
31.01.2025 14:00;31.01.2025 15:00;119,76;0,114;0,023;0,251;0,06
31.01.2025 15:00;31.01.2025 16:00;149,87;0,023;0;0,048;0
31.01.2025 16:00;31.01.2025 17:00;168,26;0;0;0;0
31.01.2025 17:00;31.01.2025 18:00;185,26;0;0;0;0
31.01.2025 18:00;31.01.2025 19:00;184,48;0;0;0;0
31.01.2025 19:00;31.01.2025 20:00;178,99;0;0;0;0
31.01.2025 20:00;31.01.2025 21:00;162,66;0;0;0;0
31.01.2025 21:00;31.01.2025 22:00;152,7;0;0;0;0
31.01.2025 22:00;31.01.2025 23:00;144,31;0;0;0;0
31.01.2025 23:00;01.02.2025 00:00;131,41;0;0;0;0
01.02.2025 00:00;01.02.2025 01:00;136,93;0;0;0;0
01.02.2025 01:00;01.02.2025 02:00;129,42;0;0;0;0
01.02.2025 02:00;01.02.2025 03:00;124,24;0;0;0;0
01.02.2025 03:00;01.02.2025 04:00;119,12;0;0;0;0
01.02.2025 04:00;01.02.2025 05:00;118,86;0;0;0;0
01.02.2025 05:00;01.02.2025 06:00;120,54;0;0;0;0
01.02.2025 06:00;01.02.2025 07:00;127,1;0;0;0;0
01.02.2025 07:00;01.02.2025 08:00;144,74;0,105;0,012;0,21;0,003
01.02.2025 08:00;01.02.2025 09:00;153,46;0,347;0,058;0,43;0,066
01.02.2025 09:00;01.02.2025 10:00;142,44;0,519;0,129;0,565;0,156
01.02.2025 10:00;01.02.2025 11:00;128,4;0,611;0,212;0,634;0,235
01.02.2025 11:00;01.02.2025 12:00;120,08;0,642;0,293;0,645;0,277
01.02.2025 12:00;01.02.2025 13:00;110,29;0,613;0,262;0,59;0,267
01.02.2025 13:00;01.02.2025 14:00;103,4;0,521;0,134;0,473;0,195
01.02.2025 14:00;01.02.2025 15:00;113,7;0,355;0,036;0,264;0,07
01.02.2025 15:00;01.02.2025 16:00;129,49;0,114;0;0,044;0
01.02.2025 16:00;01.02.2025 17:00;154,43;0;0;0;0
01.02.2025 17:00;01.02.2025 18:00;168,27;0;0;0;0
