# Region:;Inden_CF
# Optimized PV Capacity (kW):;2012.07
# Optimized Battery Capacity (kWh):;-0.00
Time;Market_Spot_Price_EUR_per_kWh;PV_Generation_kW;Battery_Charge_kW;Battery_Discharge_kW;State_of_Charge_kWh;Sell_from_PV_kW;Sell_from_Batt_kW
2544;0,08399;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2545;0,08167;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2546;0,08006999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2547;0,08128;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2548;0,08743000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2549;0,10801999999999999;14,084507042253522;0,0;0,0;-0,0;14,084507042253522;-0,0
2550;0,12279999999999999;114,68812877263582;0,0;-0,0;-0,0;114,68812877263582;-0,0
2551;0,13;219,3158953722334;0,0;-0,0;-0,0;219,3158953722334;-0,0
2552;0,121;221,32796780684103;0,0;-0,0;-0,0;221,32796780684103;-0,0
2553;0,11;146,88128772635812;0,0;-0,0;-0,0;146,88128772635812;-0,0
2554;0,09503;199,19517102615694;0,0;-0,0;-0,0;199,19517102615694;-0,0
2555;0,08084000000000001;277,66599597585514;-0,0;0,0;-0,0;277,66599597585514;-0,0
2556;0,08104;380,28169014084506;0,0;0,0;-0,0;380,28169014084506;-0,0
2557;0,07775;460,76458752515094;-0,0;0,0;-0,0;460,76458752515094;-0,0
2558;0,07765000000000001;398,3903420523139;-0,0;0,0;-0,0;398,3903420523139;-0,0
2559;0,08387;243,46076458752515;0,0;0,0;-0,0;243,46076458752515;-0,0
2560;0,09763;88,53118712273641;0,0;-0,0;-0,0;88,53118712273641;-0,0
2561;0,11265;18,10865191146881;0,0;0,0;-0,0;18,10865191146881;-0,0
2562;0,129;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2563;0,12279000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2564;0,11476;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2565;0,0989;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2566;0,09652;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2567;0,091;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2568;0,0813;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2569;0,07912000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2570;0,07794;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2571;0,07634;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2572;0,07635;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2573;0,07939;30,181086519114686;0,0;0,0;-0,0;30,181086519114686;-0,0
2574;0,08798;189,1348088531187;0,0;0,0;-0,0;189,1348088531187;-0,0
2575;0,09125;458,7525150905433;0,0;-0,0;-0,0;458,7525150905433;-0,0
2576;0,09014;623,7424547283703;0,0;0,0;-0,0;623,7424547283703;-0,0
2577;0,0883;923,5412474849095;0,0;-0,0;-0,0;923,5412474849095;-0,0
2578;0,08328;1229,3762575452715;0,0;-0,0;-0,0;1229,3762575452715;-0,0
2579;0,07503;1319,9195171026158;0,0;0,0;-0,0;1319,9195171026158;-0,0
2580;0,06375;1356,1368209255534;0,0;-0,0;-0,0;1356,1368209255534;-0,0
2581;0,06264;1269,6177062374245;0,0;0,0;-0,0;1269,6177062374245;-0,0
2582;0,06536;1046,277665995976;0,0;-0,0;-0,0;1046,277665995976;-0,0
2583;0,07661;678,0684104627767;0,0;-0,0;-0,0;678,0684104627767;-0,0
2584;0,08864;338,02816901408454;-0,0;0,0;-0,0;338,02816901408454;-0,0
2585;0,1035;98,59154929577466;-0,0;0,0;-0,0;98,59154929577466;-0,0
2586;0,12312000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2587;0,12652;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2588;0,11652;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2589;0,10635;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2590;0,09912;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2591;0,08932;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2592;0,08001000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2593;0,08445;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2594;0,08239;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2595;0,08498;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2596;0,09062;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2597;0,0952;76,45875251509054;0,0;-0,0;-0,0;76,45875251509054;-0,0
2598;0,09167;368,20925553319915;0,0;0,0;-0,0;368,20925553319915;-0,0
2599;0,08389;676,0563380281691;0,0;-0,0;-0,0;676,0563380281691;-0,0
2600;0,07643000000000001;869,215291750503;0,0;0,0;-0,0;869,215291750503;-0,0
2601;0,02999;1054,3259557344065;0,0;-0,0;-0,0;1054,3259557344065;-0,0
2602;0,00454;1171,0261569416498;0,0;-0,0;-0,0;1171,0261569416498;-0,0
2603;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
2604;-0,0030099999999999997;-0,0;0,0;0,0;-0,0;0,0;-0,0
2605;-0,00726;-0,0;0,0;0,0;-0,0;0,0;-0,0
2606;-0,00086;-0,0;0,0;0,0;-0,0;0,0;-0,0
2607;0,0002;488,93360160965796;0,0;-0,0;-0,0;488,93360160965796;-0,0
2608;0,06401000000000001;173,03822937625753;0,0;-0,0;-0,0;173,03822937625753;-0,0
2609;0,10277;46,27766599597585;0,0;-0,0;-0,0;46,27766599597585;-0,0
2610;0,12684;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2611;0,14271;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2612;0,12736;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2613;0,10955;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2614;0,09827;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2615;0,10041;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2616;0,09490000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2617;0,09898;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2618;0,09741;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2619;0,09883;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2620;0,10864;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2621;0,10937999999999999;82,49496981891349;0,0;-0,0;-0,0;82,49496981891349;-0,0
2622;0,09431999999999999;392,35412474849096;0,0;-0,0;-0,0;392,35412474849096;-0,0
2623;0,0686;760,5633802816901;0,0;-0,0;-0,0;760,5633802816901;-0,0
2624;0,01863;1066,3983903420524;0,0;0,0;-0,0;1066,3983903420524;-0,0
2625;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
2626;-0,005719999999999999;-0,0;0,0;0,0;-0,0;0,0;-0,0
2627;-0,03499;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2628;-0,05242;-0,0;0,0;0,0;-0,0;0,0;-0,0
2629;-0,040049999999999995;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2630;-0,0047599999999999995;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2631;0,0;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2632;0,07242;32,19315895372233;0,0;0,0;-0,0;32,19315895372233;-0,0
2633;0,10681;8,048289738430583;0,0;0,0;-0,0;8,048289738430583;-0,0
2634;0,11993999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2635;0,14495;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2636;0,13756000000000002;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2637;0,12182;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2638;0,11068;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2639;0,10858;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2640;0,09759000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2641;0,09647;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2642;0,09684000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2643;0,09798;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2644;0,09854;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2645;0,09706999999999999;82,49496981891349;0,0;-0,0;-0,0;82,49496981891349;-0,0
2646;0,09131;356,1368209255533;0,0;0,0;-0,0;356,1368209255533;-0,0
2647;0,0885;698,189134808853;0,0;-0,0;-0,0;698,189134808853;-0,0
2648;0,08799;939,6378269617707;0,0;-0,0;-0,0;939,6378269617707;-0,0
2649;0,06523999999999999;1098,5915492957747;-0,0;0,0;-0,0;1098,5915492957747;-0,0
2650;0,03388;1233,400402414487;0,0;-0,0;-0,0;1233,400402414487;-0,0
2651;0,01719;1267,6056338028168;0,0;0,0;-0,0;1267,6056338028168;-0,0
2652;0,00891;1164,9899396378269;-0,0;0,0;-0,0;1164,9899396378269;-0,0
2653;0,00843;1032,1931589537223;-0,0;0,0;-0,0;1032,1931589537223;-0,0
2654;0,01001;816,9014084507043;-0,0;0,0;-0,0;816,9014084507043;-0,0
2655;0,05005;583,5010060362173;0,0;-0,0;-0,0;583,5010060362173;-0,0
2656;0,08877;225,35211267605635;0,0;-0,0;-0,0;225,35211267605635;-0,0
2657;0,10195;76,45875251509054;0,0;0,0;-0,0;76,45875251509054;-0,0
2658;0,12195;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2659;0,13913999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2660;0,1321;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2661;0,12276999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2662;0,10654000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2663;0,09620999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2664;0,0888;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2665;0,0874;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2666;0,08501;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2667;0,08458;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2668;0,09739;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2669;0,12076;56,33802816901409;0,0;0,0;-0,0;56,33802816901409;-0,0
2670;0,15153999999999998;239,43661971830986;0,0;-0,0;-0,0;239,43661971830986;-0,0
2671;0,147;484,90945674044264;0,0;-0,0;-0,0;484,90945674044264;-0,0
2672;0,11188;760,5633802816901;0,0;-0,0;-0,0;760,5633802816901;-0,0
2673;0,0952;1064,3863179074447;0,0;0,0;-0,0;1064,3863179074447;-0,0
2674;0,08997;1275,6539235412474;0,0;-0,0;-0,0;1275,6539235412474;-0,0
2675;0,07992;1225,3521126760563;0,0;-0,0;-0,0;1225,3521126760563;-0,0
2676;0,06766;1138,8329979879275;-0,0;0,0;-0,0;1138,8329979879275;-0,0
2677;0,07147;975,8551307847082;0,0;0,0;-0,0;975,8551307847082;-0,0
2678;0,07845;704,225352112676;0,0;0,0;-0,0;704,225352112676;-0,0
2679;0,08306999999999999;539,2354124748491;0,0;-0,0;-0,0;539,2354124748491;-0,0
2680;0,10004;229,37625754527164;0,0;-0,0;-0,0;229,37625754527164;-0,0
2681;0,12237999999999999;82,49496981891349;0,0;0,0;-0,0;82,49496981891349;-0,0
2682;0,19232;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2683;0,2632;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2684;0,15728;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2685;0,12228;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2686;0,10959999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2687;0,10672;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2688;0,0994;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2689;0,09684000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2690;0,09670000000000001;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2691;0,1012;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2692;0,10823;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2693;0,13709;52,31388329979879;0,0;-0,0;-0,0;52,31388329979879;-0,0
2694;0,152;140,84507042253523;0,0;-0,0;-0,0;140,84507042253523;-0,0
2695;0,12884;229,37625754527164;0,0;-0,0;-0,0;229,37625754527164;-0,0
2696;0,1;366,19718309859155;0,0;0,0;-0,0;366,19718309859155;-0,0
2697;0,092;533,1991951710262;0,0;0,0;-0,0;533,1991951710262;-0,0
2698;0,09439;458,7525150905433;0,0;-0,0;-0,0;458,7525150905433;-0,0
2699;0,08104;350,10060362173033;0,0;-0,0;-0,0;350,10060362173033;-0,0
2700;0,08029;315,8953722334004;0,0;0,0;-0,0;315,8953722334004;-0,0
2701;0,088;317,90744466800805;0,0;-0,0;-0,0;317,90744466800805;-0,0
2702;0,09234999999999999;340,04024144869214;0,0;-0,0;-0,0;340,04024144869214;-0,0
2703;0,09905;281,69014084507046;0,0;-0,0;-0,0;281,69014084507046;-0,0
2704;0,10828;156,94164989939637;0,0;-0,0;-0,0;156,94164989939637;-0,0
2705;0,12890000000000001;54,325955734406435;0,0;0,0;-0,0;54,325955734406435;-0,0
2706;0,15597;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2707;0,14867;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2708;0,12611;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2709;0,1082;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2710;0,09715;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2711;0,09417;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2712;0,0883;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2713;0,0867;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2714;0,08565;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2715;0,08435;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2716;0,09093000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2717;0,11034000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2718;0,11851;40,241448692152915;0,0;-0,0;-0,0;40,241448692152915;-0,0
2719;0,11765;98,59154929577466;0,0;0,0;-0,0;98,59154929577466;-0,0
2720;0,10890999999999999;162,97786720321932;0,0;-0,0;-0,0;162,97786720321932;-0,0
2721;0,09667;229,37625754527164;0,0;-0,0;-0,0;229,37625754527164;-0,0
2722;0,09355;263,58148893360163;0,0;0,0;-0,0;263,58148893360163;-0,0
2723;0,08156000000000001;317,90744466800805;0,0;-0,0;-0,0;317,90744466800805;-0,0
2724;0,07895;293,76257545271625;0,0;0,0;-0,0;293,76257545271625;-0,0
2725;0,07804000000000001;247,48490945674044;0,0;-0,0;-0,0;247,48490945674044;-0,0
2726;0,07872;177,06237424547282;0,0;-0,0;-0,0;177,06237424547282;-0,0
2727;0,08337;100,6036217303823;0,0;-0,0;-0,0;100,6036217303823;-0,0
2728;0,09536;50,30181086519115;-0,0;0,0;-0,0;50,30181086519115;-0,0
2729;0,10102;8,048289738430583;0,0;0,0;-0,0;8,048289738430583;-0,0
2730;0,11464;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2731;0,12161;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2732;0,11448;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2733;0,10653;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2734;0,09309999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2735;0,09103;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2736;0,08292000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2737;0,08223;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2738;0,0834;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2739;0,08495;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2740;0,09464;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2741;0,10441;50,30181086519115;0,0;0,0;-0,0;50,30181086519115;-0,0
2742;0,11339;156,94164989939637;0,0;-0,0;-0,0;156,94164989939637;-0,0
2743;0,111;348,0885311871227;0,0;-0,0;-0,0;348,0885311871227;-0,0
2744;0,09941;744,466800804829;0,0;-0,0;-0,0;744,466800804829;-0,0
2745;0,08817;1074,446680080483;0,0;0,0;-0,0;1074,446680080483;-0,0
2746;0,07545;1309,8591549295775;0,0;-0,0;-0,0;1309,8591549295775;-0,0
2747;0,06661;1503,0181086519115;0,0;-0,0;-0,0;1503,0181086519115;-0,0
2748;0,04803;1482,897384305835;0,0;0,0;-0,0;1482,897384305835;-0,0
2749;0,04099;1350,1006036217304;0,0;0,0;-0,0;1350,1006036217304;-0,0
2750;0,05947;1126,7605633802818;-0,0;0,0;-0,0;1126,7605633802818;-0,0
2751;0,07304000000000001;816,9014084507043;0,0;-0,0;-0,0;816,9014084507043;-0,0
2752;0,08419;376,2575452716298;0,0;-0,0;-0,0;376,2575452716298;-0,0
2753;0,09943;108,65191146881287;0,0;-0,0;-0,0;108,65191146881287;-0,0
2754;0,11599;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2755;0,12378;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2756;0,10962999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2757;0,10037;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2758;0,09209;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2759;0,1;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2760;0,09219;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2761;0,09101999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2762;0,08965999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2763;0,08901;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2764;0,09086;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2765;0,09301000000000001;88,53118712273641;0,0;-0,0;-0,0;88,53118712273641;-0,0
2766;0,08633;392,35412474849096;0,0;0,0;-0,0;392,35412474849096;-0,0
2767;0,07219;822,9376257545271;0,0;-0,0;-0,0;822,9376257545271;-0,0
2768;0,03445;1134,8088531187122;-0,0;0,0;-0,0;1134,8088531187122;-0,0
2769;0,0025499999999999997;1358,148893360161;0,0;0,0;-0,0;1358,148893360161;-0,0
2770;-1e-05;-0,0;0,0;0,0;0,0;0,0;-0,0
2771;-0,00763;-0,0;0,0;0,0;-0,0;0,0;-0,0
2772;-0,01485;-0,0;0,0;0,0;-0,0;0,0;-0,0
2773;-0,01077;-0,0;0,0;0,0;0,0;0,0;-0,0
2774;-0,00219;-0,0;0,0;0,0;-0,0;0,0;-0,0
2775;-2e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
2776;0,030989999999999997;438,6317907444668;0,0;-0,0;-0,0;438,6317907444668;-0,0
2777;0,079;122,73641851106639;0,0;0,0;-0,0;122,73641851106639;-0,0
2778;0,09981;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2779;0,10740000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2780;0,09684999999999999;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2781;0,08526;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2782;0,07231;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2783;0,06770999999999999;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2784;0,06291;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2785;0,05796;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2786;0,05912;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2787;0,061939999999999995;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2788;0,06905;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2789;0,06914000000000001;100,6036217303823;0,0;-0,0;-0,0;100,6036217303823;-0,0
2790;0,06372;434,6076458752515;0,0;0,0;-0,0;434,6076458752515;-0,0
2791;0,03495;808,8531187122737;0,0;-0,0;-0,0;808,8531187122737;-0,0
2792;4e-05;1104,6277665995976;0,0;-0,0;0,0;1104,6277665995976;-0,0
2793;-0,003;-0,0;0,0;0,0;-0,0;0,0;-0,0
2794;-0,03388;-0,0;0,0;0,0;-0,0;0,0;-0,0
2795;-0,10104;-0,0;0,0;0,0;-0,0;0,0;-0,0
2796;-0,12981;-0,0;0,0;0,0;-0,0;0,0;-0,0
2797;-0,11661;-0,0;0,0;0,0;-0,0;0,0;-0,0
2798;-0,05;-0,0;0,0;0,0;-0,0;0,0;-0,0
2799;-0,00517;-0,0;0,0;0,0;-0,0;0,0;-0,0
2800;0,01835;422,53521126760563;0,0;-0,0;-0,0;422,53521126760563;-0,0
2801;0,09198;126,7605633802817;0,0;0,0;-0,0;126,7605633802817;-0,0
2802;0,11083;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2803;0,12423000000000001;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2804;0,10923999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2805;0,099;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2806;0,09376999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2807;0,09223999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2808;0,08649;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2809;0,0831;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2810;0,08541;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2811;0,09119;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2812;0,09949;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2813;0,14;98,59154929577466;0,0;-0,0;-0,0;98,59154929577466;-0,0
2814;0,13109;444,6680080482897;0,0;-0,0;-0,0;444,6680080482897;-0,0
2815;0,09684999999999999;820,9255533199195;0,0;-0,0;-0,0;820,9255533199195;-0,0
2816;0,06737;1128,7726358148893;0,0;-0,0;-0,0;1128,7726358148893;-0,0
2817;0,010029999999999999;1350,1006036217304;0,0;0,0;0,0;1350,1006036217304;-0,0
2818;-1e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
2819;-0,004019999999999999;-0,0;0,0;0,0;0,0;0,0;-0,0
2820;-0,005900000000000001;-0,0;0,0;0,0;-0,0;0,0;-0,0
2821;-0,00618;-0,0;0,0;0,0;-0,0;0,0;-0,0
2822;-0,0015400000000000001;-0,0;0,0;0,0;-0,0;0,0;-0,0
2823;0,0020099999999999996;839,0342052313882;0,0;-0,0;-0,0;839,0342052313882;-0,0
2824;0,07183;476,86116700201205;-0,0;0,0;-0,0;476,86116700201205;-0,0
2825;0,10192;128,77263581488933;0,0;-0,0;-0,0;128,77263581488933;-0,0
2826;0,1499;2,0120724346076457;0,0;0,0;-0,0;2,0120724346076457;-0,0
2827;0,19481;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2828;0,12883;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2829;0,10624;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2830;0,09683;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2831;0,09064;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2832;0,08685999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2833;0,08176;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2834;0,07917;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2835;0,08003;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2836;0,09057;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2837;0,107;102,61569416498993;0,0;0,0;-0,0;102,61569416498993;-0,0
2838;0,11313;444,6680080482897;0,0;-0,0;-0,0;444,6680080482897;-0,0
2839;0,09998;830,9859154929577;0,0;-0,0;-0,0;830,9859154929577;-0,0
2840;0,078;1144,8692152917504;0,0;-0,0;-0,0;1144,8692152917504;-0,0
2841;0,00931;1360,1609657947686;0,0;-0,0;-0,0;1360,1609657947686;-0,0
2842;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
2843;-0,00076;-0,0;0,0;0,0;0,0;0,0;-0,0
2844;-0,0019;-0,0;0,0;0,0;-0,0;0,0;-0,0
2845;-0,0016699999999999998;-0,0;0,0;0,0;-0,0;0,0;-0,0
2846;-1e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
2847;0,01482;835,010060362173;0,0;-0,0;-0,0;835,010060362173;-0,0
2848;0,07759999999999999;474,8490945674044;0,0;-0,0;-0,0;474,8490945674044;-0,0
2849;0,102;130,784708249497;0,0;-0,0;-0,0;130,784708249497;-0,0
2850;0,13983;2,0120724346076457;0,0;0,0;-0,0;2,0120724346076457;-0,0
2851;0,17475;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2852;0,12911;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2853;0,10883;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2854;0,09781999999999999;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2855;0,095;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2856;0,09;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2857;0,08759;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2858;0,08825;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2859;0,09140000000000001;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2860;0,09583;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2861;0,11527;106,63983903420522;0,0;-0,0;-0,0;106,63983903420522;-0,0
2862;0,12029999999999999;440,64386317907446;0,0;-0,0;-0,0;440,64386317907446;-0,0
2863;0,0999;802,8169014084507;0,0;-0,0;-0,0;802,8169014084507;-0,0
2864;0,0767;1098,5915492957747;0,0;-0,0;-0,0;1098,5915492957747;-0,0
2865;0,00708;1307,8470824949698;0,0;-0,0;-0,0;1307,8470824949698;-0,0
2866;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
2867;-0,001;-0,0;0,0;0,0;0,0;0,0;-0,0
2868;-0,00621;-0,0;0,0;0,0;-0,0;0,0;-0,0
2869;-0,003;-0,0;0,0;0,0;-0,0;0,0;-0,0
2870;-2e-05;-0,0;0,0;0,0;-0,0;0,0;-0,0
2871;0,01991;816,9014084507043;0,0;-0,0;-0,0;816,9014084507043;-0,0
2872;0,07839;460,76458752515094;0,0;-0,0;-0,0;460,76458752515094;-0,0
2873;0,1018;130,784708249497;0,0;-0,0;-0,0;130,784708249497;-0,0
2874;0,13037;4,0241448692152915;0,0;0,0;-0,0;4,0241448692152915;-0,0
2875;0,17643;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2876;0,128;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2877;0,10833;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2878;0,09868;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2879;0,09751;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2880;0,09178;-0,0;-0,0;0,0;-0,0;0,0;-0,0
2881;0,09046;-0,0;0,0;0,0;-0,0;-0,0;-0,0
2882;0,09063;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2883;0,0905;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2884;0,08416;-0,0;0,0;-0,0;-0,0;-0,0;-0,0
2885;0,08394;106,63983903420522;0,0;-0,0;-0,0;106,63983903420522;-0,0
2886;0,07804000000000001;450,7042253521127;0,0;-0,0;-0,0;450,7042253521127;-0,0
2887;0,0621;816,9014084507043;0,0;0,0;-0,0;816,9014084507043;-0,0
2888;0,0;-0,0;0,0;0,0;-0,0;0,0;-0,0
2889;-0,003;-0,0;0,0;0,0;-0,0;0,0;-0,0
2890;-0,040100000000000004;-0,0;0,0;0,0;-0,0;0,0;-0,0
